Store,Period,Forecast Type,Feature,Feature Value,SHAP Value,Readable Feature,Effect
1019,2015-06-01,Monthly,TimeIndex,24.0,2635.804,time progression,Increases prediction
1019,2015-06-01,Monthly,sales_lag_1,207029.0,-6027.8887,previous period sales,Decreases prediction
1019,2015-06-01,Monthly,sales_lag_2,212390.0,439.057,sales two periods ago,Increases prediction
1019,2015-06-01,Monthly,sales_lag_3,234742.0,500.7934,sales three months ago,Increases prediction
1019,2015-06-01,Monthly,sales_lag_12,273773.0,42006.2,sales twelve months ago,Increases prediction
1019,2015-06-01,Monthly,rolling_mean_3,218053.6667,312.0046,recent 3-month average sales,Increases prediction
1019,2015-06-01,Monthly,rolling_std_3,14698.9943,428.3657,recent 3-month sales variability,Increases prediction
1019,2015-06-01,Monthly,rolling_mean_6,220247.8333,-1654.6285,recent 6-month average sales,Decreases prediction
1019,2015-06-01,Monthly,rolling_std_6,18279.769,375.8318,recent 6-month sales variability,Increases prediction
1019,2015-06-01,Monthly,EMA_3,212809.4216,7971.0737,recent 3-month weighted sales trend,Increases prediction
1019,2015-06-01,Monthly,EMA_6,218210.8278,11876.287,recent 6-month weighted sales trend,Increases prediction
1019,2015-06-01,Monthly,periods_since_last_promo,0.0,0.0,time since previous promotion,No effect
1019,2015-06-01,Monthly,StoreType_a,0.0,77.9641,StoreType_a,Increases prediction
1019,2015-06-01,Monthly,StoreType_b,0.0,-2.3612,StoreType_b,Decreases prediction
1019,2015-06-01,Monthly,StoreType_c,0.0,3.6404,StoreType_c,Increases prediction
1019,2015-06-01,Monthly,StoreType_d,1.0,159.5933,StoreType_d,Increases prediction
1019,2015-06-01,Monthly,Assortment_a,0.0,765.1381,Assortment_a,Increases prediction
1019,2015-06-01,Monthly,Assortment_b,0.0,-25.1881,Assortment_b,Decreases prediction
1019,2015-06-01,Monthly,Assortment_c,1.0,185.0681,Assortment_c,Increases prediction
1019,2015-06-01,Monthly,"PromoInterval_Feb,May,Aug,Nov",0.0,23.778,"PromoInterval_Feb,May,Aug,Nov",Increases prediction
1019,2015-06-01,Monthly,"PromoInterval_Jan,Apr,Jul,Oct",1.0,93.2119,"PromoInterval_Jan,Apr,Jul,Oct",Increases prediction
1019,2015-06-01,Monthly,"PromoInterval_Mar,Jun,Sept,Dec",0.0,3.3072,"PromoInterval_Mar,Jun,Sept,Dec",Increases prediction
1019,2015-06-01,Monthly,PromoInterval_none,0.0,0.0,PromoInterval_none,No effect
1019,2015-07-01,Monthly,Store,1019.0,64.5908,Store,Increases prediction
1019,2015-07-01,Monthly,OpenDays,27.0,1921.4672,number of open days,Increases prediction
1019,2015-07-01,Monthly,PromoDays,13.0,1512.6942,promotion activity,Increases prediction
1019,2015-07-01,Monthly,SchoolHolidayDays,0.0,467.9472,school holiday period,Increases prediction
1019,2015-07-01,Monthly,WeekendDays,4.0,-4.9806,weekend days,Decreases prediction
1019,2015-07-01,Monthly,MonthStartDays,1.0,254.8342,month-start timing,Increases prediction
1019,2015-07-01,Monthly,MonthEndDays,1.0,186.0316,month-end timing,Increases prediction
1019,2015-07-01,Monthly,StateHolidayDays,27.0,894.1613,state holiday period,Increases prediction
1019,2015-07-01,Monthly,Year,2015.0,0.0,calendar year,No effect
1019,2015-07-01,Monthly,Month,7.0,15.7964,month of year,Increases prediction
1019,2015-07-01,Monthly,Quarter,3.0,14.0301,quarter of year,Increases prediction
1019,2015-07-01,Monthly,CompetitionDistance,2740.0,102.5877,distance to nearest competitor,Increases prediction
1019,2015-07-01,Monthly,CompetitionOpenKnown,1.0,0.8748,competition opening date availability,Increases prediction
1019,2015-07-01,Monthly,CompetitionOpenSinceMonth,7.0,0.9975,CompetitionOpenSinceMonth,Increases prediction
1019,2015-07-01,Monthly,CompetitionOpenSinceYear,2014.0,-1081.2517,CompetitionOpenSinceYear,Decreases prediction
1019,2015-07-01,Monthly,Promo2,1.0,-9.0303,long-term promotion participation,Decreases prediction
1019,2015-07-01,Monthly,Promo2SinceWeek,13.0,28.1706,Promo2SinceWeek,Increases prediction
1019,2015-07-01,Monthly,Promo2SinceYear,2010.0,-56.4392,Promo2SinceYear,Decreases prediction
1019,2015-07-01,Monthly,TimeIndex,25.0,2268.4507,time progression,Increases prediction
1019,2015-07-01,Monthly,sales_lag_1,235989.0,6222.4087,previous period sales,Increases prediction
1019,2015-07-01,Monthly,sales_lag_2,207029.0,271.2688,sales two periods ago,Increases prediction
1019,2015-07-01,Monthly,sales_lag_3,212390.0,243.3108,sales three months ago,Increases prediction
1019,2015-07-01,Monthly,sales_lag_12,220568.0,22545.457,sales twelve months ago,Increases prediction
1019,2015-07-01,Monthly,rolling_mean_3,218469.3333,303.1294,recent 3-month average sales,Increases prediction
1019,2015-07-01,Monthly,rolling_std_3,15407.4372,483.4389,recent 3-month sales variability,Increases prediction
1019,2015-07-01,Monthly,rolling_mean_6,218787.5,-2172.394,recent 6-month average sales,Decreases prediction
1019,2015-07-01,Monthly,rolling_std_6,16157.5585,468.9487,recent 6-month sales variability,Increases prediction
1019,2015-07-01,Monthly,EMA_3,224399.2108,10054.814,recent 3-month weighted sales trend,Increases prediction
1019,2015-07-01,Monthly,EMA_6,223290.3056,11520.904,recent 6-month weighted sales trend,Increases prediction
1019,2015-07-01,Monthly,periods_since_last_promo,0.0,0.0,time since previous promotion,No effect
1019,2015-07-01,Monthly,StoreType_a,0.0,64.2823,StoreType_a,Increases prediction
1019,2015-07-01,Monthly,StoreType_b,0.0,-61.2564,StoreType_b,Decreases prediction
1019,2015-07-01,Monthly,StoreType_c,0.0,-3.5296,StoreType_c,Decreases prediction
1019,2015-07-01,Monthly,StoreType_d,1.0,233.8267,StoreType_d,Increases prediction
1019,2015-07-01,Monthly,Assortment_a,0.0,422.5396,Assortment_a,Increases prediction
1019,2015-07-01,Monthly,Assortment_b,0.0,-28.6353,Assortment_b,Decreases prediction
1019,2015-07-01,Monthly,Assortment_c,1.0,128.4812,Assortment_c,Increases prediction
1019,2015-07-01,Monthly,"PromoInterval_Feb,May,Aug,Nov",0.0,4.4334,"PromoInterval_Feb,May,Aug,Nov",Increases prediction
1019,2015-07-01,Monthly,"PromoInterval_Jan,Apr,Jul,Oct",1.0,28.6884,"PromoInterval_Jan,Apr,Jul,Oct",Increases prediction
1019,2015-07-01,Monthly,"PromoInterval_Mar,Jun,Sept,Dec",0.0,-4.9819,"PromoInterval_Mar,Jun,Sept,Dec",Decreases prediction
1019,2015-07-01,Monthly,PromoInterval_none,0.0,0.0,PromoInterval_none,No effect
1020,2015-05-01,Monthly,Store,1020.0,48.1872,Store,Increases prediction
1020,2015-05-01,Monthly,OpenDays,23.0,-891.5218,number of open days,Decreases prediction
1020,2015-05-01,Monthly,PromoDays,10.0,-1708.9128,promotion activity,Decreases prediction
1020,2015-05-01,Monthly,SchoolHolidayDays,0.0,507.4676,school holiday period,Increases prediction
1020,2015-05-01,Monthly,WeekendDays,5.0,188.6326,weekend days,Increases prediction
1020,2015-05-01,Monthly,MonthStartDays,0.0,-609.3308,month-start timing,Decreases prediction
1020,2015-05-01,Monthly,MonthEndDays,0.0,-1282.4989,month-end timing,Decreases prediction
1020,2015-05-01,Monthly,StateHolidayDays,23.0,-448.3611,state holiday period,Decreases prediction
1020,2015-05-01,Monthly,Year,2015.0,0.0,calendar year,No effect
1020,2015-05-01,Monthly,Month,5.0,-1063.0591,month of year,Decreases prediction
1020,2015-05-01,Monthly,Quarter,2.0,7.9176,quarter of year,Increases prediction
1020,2015-05-01,Monthly,CompetitionDistance,40.0,-2022.7397,distance to nearest competitor,Decreases prediction
1020,2015-05-01,Monthly,CompetitionOpenKnown,1.0,0.0548,competition opening date availability,Increases prediction
1020,2015-05-01,Monthly,CompetitionOpenSinceMonth,8.0,0.1747,CompetitionOpenSinceMonth,Increases prediction
1020,2015-05-01,Monthly,CompetitionOpenSinceYear,2015.0,-1470.2576,CompetitionOpenSinceYear,Decreases prediction
1020,2015-05-01,Monthly,Promo2,0.0,1.613,long-term promotion participation,Increases prediction
1020,2015-05-01,Monthly,Promo2SinceWeek,0.0,55.9909,Promo2SinceWeek,Increases prediction
1020,2015-05-01,Monthly,Promo2SinceYear,0.0,-18.353,Promo2SinceYear,Decreases prediction
1020,2015-05-01,Monthly,TimeIndex,29.0,3430.638,time progression,Increases prediction
1020,2015-05-01,Monthly,sales_lag_1,218656.0,3649.8447,previous period sales,Increases prediction
1020,2015-05-01,Monthly,sales_lag_2,231070.0,344.8634,sales two periods ago,Increases prediction
1020,2015-05-01,Monthly,sales_lag_3,196656.0,218.2712,sales three months ago,Increases prediction
1020,2015-05-01,Monthly,sales_lag_12,231231.0,25263.66,sales twelve months ago,Increases prediction
1020,2015-05-01,Monthly,rolling_mean_3,215460.6667,361.0066,recent 3-month average sales,Increases prediction
1020,2015-05-01,Monthly,rolling_std_3,17428.0941,337.6335,recent 3-month sales variability,Increases prediction
1020,2015-05-01,Monthly,rolling_mean_6,222781.5,-1491.9528,recent 6-month average sales,Decreases prediction
1020,2015-05-01,Monthly,rolling_std_6,16774.6764,58.3093,recent 6-month sales variability,Increases prediction
1020,2015-05-01,Monthly,EMA_3,219786.9534,9518.153,recent 3-month weighted sales trend,Increases prediction
1020,2015-05-01,Monthly,EMA_6,220346.2014,11314.946,recent 6-month weighted sales trend,Increases prediction
1020,2015-05-01,Monthly,periods_since_last_promo,0.0,0.0,time since previous promotion,No effect
1020,2015-05-01,Monthly,StoreType_a,1.0,-112.209,StoreType_a,Decreases prediction
1020,2015-05-01,Monthly,StoreType_b,0.0,-4.5031,StoreType_b,Decreases prediction
1020,2015-05-01,Monthly,StoreType_c,0.0,-22.9239,StoreType_c,Decreases prediction
1020,2015-05-01,Monthly,StoreType_d,0.0,-155.8938,StoreType_d,Decreases prediction
1020,2015-05-01,Monthly,Assortment_a,1.0,-909.8628,Assortment_a,Decreases prediction
1020,2015-05-01,Monthly,Assortment_b,0.0,-25.9884,Assortment_b,Decreases prediction
1020,2015-05-01,Monthly,Assortment_c,0.0,-268.0334,Assortment_c,Decreases prediction
1020,2015-05-01,Monthly,"PromoInterval_Feb,May,Aug,Nov",0.0,2.8508,"PromoInterval_Feb,May,Aug,Nov",Increases prediction
1020,2015-05-01,Monthly,"PromoInterval_Jan,Apr,Jul,Oct",0.0,-6.299,"PromoInterval_Jan,Apr,Jul,Oct",Decreases prediction
1020,2015-05-01,Monthly,"PromoInterval_Mar,Jun,Sept,Dec",0.0,-16.7399,"PromoInterval_Mar,Jun,Sept,Dec",Decreases prediction
1020,2015-05-01,Monthly,PromoInterval_none,1.0,0.0,PromoInterval_none,No effect
1020,2015-06-01,Monthly,Store,1020.0,-51.612,Store,Decreases prediction
1020,2015-06-01,Monthly,OpenDays,25.0,-181.6404,number of open days,Decreases prediction
1020,2015-06-01,Monthly,PromoDays,11.0,345.4197,promotion activity,Increases prediction
1020,2015-06-01,Monthly,SchoolHolidayDays,0.0,591.0892,school holiday period,Increases prediction
1020,2015-06-01,Monthly,WeekendDays,4.0,47.5755,weekend days,Increases prediction
1020,2015-06-01,Monthly,MonthStartDays,1.0,253.3417,month-start timing,Increases prediction
1020,2015-06-01,Monthly,MonthEndDays,1.0,268.75,month-end timing,Increases prediction
1020,2015-06-01,Monthly,StateHolidayDays,25.0,-91.7619,state holiday period,Decreases prediction
1020,2015-06-01,Monthly,Year,2015.0,0.0,calendar year,No effect
1020,2015-06-01,Monthly,Month,6.0,-510.5455,month of year,Decreases prediction
1020,2015-06-01,Monthly,Quarter,2.0,7.7842,quarter of year,Increases prediction
1020,2015-06-01,Monthly,CompetitionDistance,40.0,-1520.4762,distance to nearest competitor,Decreases prediction
1020,2015-06-01,Monthly,CompetitionOpenKnown,1.0,-0.703,competition opening date availability,Decreases prediction
1020,2015-06-01,Monthly,CompetitionOpenSinceMonth,8.0,-3.3082,CompetitionOpenSinceMonth,Decreases prediction
1020,2015-06-01,Monthly,CompetitionOpenSinceYear,2015.0,-1496.2135,CompetitionOpenSinceYear,Decreases prediction
1020,2015-06-01,Monthly,Promo2,0.0,2.4633,long-term promotion participation,Increases prediction
1020,2015-06-01,Monthly,Promo2SinceWeek,0.0,63.7621,Promo2SinceWeek,Increases prediction
1020,2015-06-01,Monthly,Promo2SinceYear,0.0,-31.2196,Promo2SinceYear,Decreases prediction
1020,2015-06-01,Monthly,TimeIndex,30.0,2741.398,time progression,Increases prediction
1020,2015-06-01,Monthly,sales_lag_1,216155.0,3356.8137,previous period sales,Increases prediction
1020,2015-06-01,Monthly,sales_lag_2,218656.0,334.4304,sales two periods ago,Increases prediction
1020,2015-06-01,Monthly,sales_lag_3,231070.0,388.5399,sales three months ago,Increases prediction
1020,2015-06-01,Monthly,sales_lag_12,213489.0,21772.11,sales twelve months ago,Increases prediction
1020,2015-06-01,Monthly,rolling_mean_3,221960.3333,313.5277,recent 3-month average sales,Increases prediction
1020,2015-06-01,Monthly,rolling_std_3,7987.6949,311.8708,recent 3-month sales variability,Increases prediction
1020,2015-06-01,Monthly,rolling_mean_6,220636.1667,-1737.3785,recent 6-month average sales,Decreases prediction
1020,2015-06-01,Monthly,rolling_std_6,16638.74,318.0781,recent 6-month sales variability,Increases prediction
1020,2015-06-01,Monthly,EMA_3,217970.9767,9259.048,recent 3-month weighted sales trend,Increases prediction
1020,2015-06-01,Monthly,EMA_6,219148.7153,10958.081,recent 6-month weighted sales trend,Increases prediction
1020,2015-06-01,Monthly,periods_since_last_promo,0.0,0.0,time since previous promotion,No effect
1020,2015-06-01,Monthly,StoreType_a,1.0,-59.829,StoreType_a,Decreases prediction
1020,2015-06-01,Monthly,StoreType_b,0.0,-4.3276,StoreType_b,Decreases prediction
1020,2015-06-01,Monthly,StoreType_c,0.0,-20.09,StoreType_c,Decreases prediction
1020,2015-06-01,Monthly,StoreType_d,0.0,-130.1001,StoreType_d,Decreases prediction
1020,2015-06-01,Monthly,Assortment_a,1.0,-592.094,Assortment_a,Decreases prediction
1020,2015-06-01,Monthly,Assortment_b,0.0,-43.5835,Assortment_b,Decreases prediction
1020,2015-06-01,Monthly,Assortment_c,0.0,-196.1264,Assortment_c,Decreases prediction
1020,2015-06-01,Monthly,"PromoInterval_Feb,May,Aug,Nov",0.0,2.8116,"PromoInterval_Feb,May,Aug,Nov",Increases prediction
1020,2015-06-01,Monthly,"PromoInterval_Jan,Apr,Jul,Oct",0.0,-15.1189,"PromoInterval_Jan,Apr,Jul,Oct",Decreases prediction
1020,2015-06-01,Monthly,"PromoInterval_Mar,Jun,Sept,Dec",0.0,2.4258,"PromoInterval_Mar,Jun,Sept,Dec",Increases prediction
1020,2015-06-01,Monthly,PromoInterval_none,1.0,0.0,PromoInterval_none,No effect
1020,2015-07-01,Monthly,Store,1020.0,-45.3816,Store,Decreases prediction
1020,2015-07-01,Monthly,OpenDays,27.0,2280.7263,number of open days,Increases prediction
1020,2015-07-01,Monthly,PromoDays,13.0,1666.3832,promotion activity,Increases prediction
1020,2015-07-01,Monthly,SchoolHolidayDays,5.0,405.4168,school holiday period,Increases prediction
1020,2015-07-01,Monthly,WeekendDays,4.0,43.058,weekend days,Increases prediction
1020,2015-07-01,Monthly,MonthStartDays,1.0,260.1888,month-start timing,Increases prediction
1020,2015-07-01,Monthly,MonthEndDays,1.0,213.9329,month-end timing,Increases prediction
1020,2015-07-01,Monthly,StateHolidayDays,27.0,967.1555,state holiday period,Increases prediction
1020,2015-07-01,Monthly,Year,2015.0,0.0,calendar year,No effect
1020,2015-07-01,Monthly,Month,7.0,-175.0716,month of year,Decreases prediction
1020,2015-07-01,Monthly,Quarter,3.0,18.5764,quarter of year,Increases prediction
1020,2015-07-01,Monthly,CompetitionDistance,40.0,-1790.5472,distance to nearest competitor,Decreases prediction
1020,2015-07-01,Monthly,CompetitionOpenKnown,1.0,-0.703,competition opening date availability,Decreases prediction
1020,2015-07-01,Monthly,CompetitionOpenSinceMonth,8.0,-30.2857,CompetitionOpenSinceMonth,Decreases prediction
1020,2015-07-01,Monthly,CompetitionOpenSinceYear,2015.0,-1664.7493,CompetitionOpenSinceYear,Decreases prediction
1020,2015-07-01,Monthly,Promo2,0.0,2.4311,long-term promotion participation,Increases prediction
1020,2015-07-01,Monthly,Promo2SinceWeek,0.0,70.2918,Promo2SinceWeek,Increases prediction
1020,2015-07-01,Monthly,Promo2SinceYear,0.0,-23.3315,Promo2SinceYear,Decreases prediction
1020,2015-07-01,Monthly,TimeIndex,31.0,2065.9353,time progression,Increases prediction
1020,2015-07-01,Monthly,sales_lag_1,224126.0,4950.545,previous period sales,Increases prediction
1020,2015-07-01,Monthly,sales_lag_2,216155.0,406.3876,sales two periods ago,Increases prediction
1020,2015-07-01,Monthly,sales_lag_3,218656.0,88.3611,sales three months ago,Increases prediction
1020,2015-07-01,Monthly,sales_lag_12,236058.0,26480.209,sales twelve months ago,Increases prediction
1020,2015-07-01,Monthly,rolling_mean_3,219645.6667,207.9524,recent 3-month average sales,Increases prediction
1020,2015-07-01,Monthly,rolling_std_3,4076.6151,228.936,recent 3-month sales variability,Increases prediction
1020,2015-07-01,Monthly,rolling_mean_6,216978.8333,-1793.4998,recent 6-month average sales,Decreases prediction
1020,2015-07-01,Monthly,rolling_std_6,11569.623,273.1353,recent 6-month sales variability,Increases prediction
1020,2015-07-01,Monthly,EMA_3,221048.4884,9484.827,recent 3-month weighted sales trend,Increases prediction
1020,2015-07-01,Monthly,EMA_6,220570.7966,11004.96,recent 6-month weighted sales trend,Increases prediction
1020,2015-07-01,Monthly,periods_since_last_promo,0.0,0.0,time since previous promotion,No effect
1020,2015-07-01,Monthly,StoreType_a,1.0,-54.2359,StoreType_a,Decreases prediction
1020,2015-07-01,Monthly,StoreType_b,0.0,-61.9299,StoreType_b,Decreases prediction
1020,2015-07-01,Monthly,StoreType_c,0.0,-21.845,StoreType_c,Decreases prediction
1020,2015-07-01,Monthly,StoreType_d,0.0,-85.8686,StoreType_d,Decreases prediction
1020,2015-07-01,Monthly,Assortment_a,1.0,-606.0988,Assortment_a,Decreases prediction
1020,2015-07-01,Monthly,Assortment_b,0.0,-25.3666,Assortment_b,Decreases prediction
1020,2015-07-01,Monthly,Assortment_c,0.0,-238.5337,Assortment_c,Decreases prediction
1020,2015-07-01,Monthly,"PromoInterval_Feb,May,Aug,Nov",0.0,0.8548,"PromoInterval_Feb,May,Aug,Nov",Increases prediction
1020,2015-07-01,Monthly,"PromoInterval_Jan,Apr,Jul,Oct",0.0,5.6639,"PromoInterval_Jan,Apr,Jul,Oct",Increases prediction
1020,2015-07-01,Monthly,"PromoInterval_Mar,Jun,Sept,Dec",0.0,-5.4872,"PromoInterval_Mar,Jun,Sept,Dec",Decreases prediction
1020,2015-07-01,Monthly,PromoInterval_none,1.0,0.0,PromoInterval_none,No effect
1021,2015-05-01,Monthly,Store,1021.0,94.6726,Store,Increases prediction
1021,2015-05-01,Monthly,OpenDays,23.0,-962.0773,number of open days,Decreases prediction
1021,2015-05-01,Monthly,PromoDays,10.0,-1695.6912,promotion activity,Decreases prediction
1021,2015-05-01,Monthly,SchoolHolidayDays,2.0,482.4118,school holiday period,Increases prediction
1021,2015-05-01,Monthly,WeekendDays,5.0,128.7013,weekend days,Increases prediction
1021,2015-05-01,Monthly,MonthStartDays,0.0,-474.3997,month-start timing,Decreases prediction
1021,2015-05-01,Monthly,MonthEndDays,0.0,-1259.1914,month-end timing,Decreases prediction
1021,2015-05-01,Monthly,StateHolidayDays,23.0,-310.3695,state holiday period,Decreases prediction
1021,2015-05-01,Monthly,Year,2015.0,0.0,calendar year,No effect
1021,2015-05-01,Monthly,Month,5.0,-690.6194,month of year,Decreases prediction
1021,2015-05-01,Monthly,Quarter,2.0,6.9216,quarter of year,Increases prediction
1021,2015-05-01,Monthly,CompetitionDistance,1080.0,-163.8843,distance to nearest competitor,Decreases prediction
1021,2015-05-01,Monthly,CompetitionOpenKnown,1.0,0.8748,competition opening date availability,Increases prediction
1021,2015-05-01,Monthly,CompetitionOpenSinceMonth,5.0,15.9726,CompetitionOpenSinceMonth,Increases prediction
1021,2015-05-01,Monthly,CompetitionOpenSinceYear,2011.0,-0.3682,CompetitionOpenSinceYear,Decreases prediction
1021,2015-05-01,Monthly,Promo2,0.0,1.613,long-term promotion participation,Increases prediction
1021,2015-05-01,Monthly,Promo2SinceWeek,0.0,20.7581,Promo2SinceWeek,Increases prediction
1021,2015-05-01,Monthly,Promo2SinceYear,0.0,3.6513,Promo2SinceYear,Increases prediction
1021,2015-05-01,Monthly,TimeIndex,29.0,2883.9604,time progression,Increases prediction
1021,2015-05-01,Monthly,sales_lag_1,229500.0,5335.1294,previous period sales,Increases prediction
1021,2015-05-01,Monthly,sales_lag_2,228556.0,273.0748,sales two periods ago,Increases prediction
1021,2015-05-01,Monthly,sales_lag_3,208318.0,369.836,sales three months ago,Increases prediction
1021,2015-05-01,Monthly,sales_lag_12,230723.0,25575.955,sales twelve months ago,Increases prediction
1021,2015-05-01,Monthly,rolling_mean_3,222124.6667,391.7498,recent 3-month average sales,Increases prediction
1021,2015-05-01,Monthly,rolling_std_3,11966.2366,340.9802,recent 3-month sales variability,Increases prediction
1021,2015-05-01,Monthly,rolling_mean_6,224709.5,-1335.1716,recent 6-month average sales,Decreases prediction
1021,2015-05-01,Monthly,rolling_std_6,8232.3717,239.3805,recent 6-month sales variability,Increases prediction
1021,2015-05-01,Monthly,EMA_3,226208.4837,10333.803,recent 3-month weighted sales trend,Increases prediction
1021,2015-05-01,Monthly,EMA_6,223820.4539,12045.511,recent 6-month weighted sales trend,Increases prediction
1021,2015-05-01,Monthly,periods_since_last_promo,0.0,0.0,time since previous promotion,No effect
1021,2015-05-01,Monthly,StoreType_a,1.0,-102.7698,StoreType_a,Decreases prediction
1021,2015-05-01,Monthly,StoreType_b,0.0,-4.8516,StoreType_b,Decreases prediction
1021,2015-05-01,Monthly,StoreType_c,0.0,-18.8486,StoreType_c,Decreases prediction
1021,2015-05-01,Monthly,StoreType_d,0.0,-257.7952,StoreType_d,Decreases prediction
1021,2015-05-01,Monthly,Assortment_a,1.0,-749.3466,Assortment_a,Decreases prediction
1021,2015-05-01,Monthly,Assortment_b,0.0,-27.7085,Assortment_b,Decreases prediction
1021,2015-05-01,Monthly,Assortment_c,0.0,-180.5395,Assortment_c,Decreases prediction
1021,2015-05-01,Monthly,"PromoInterval_Feb,May,Aug,Nov",0.0,0.8199,"PromoInterval_Feb,May,Aug,Nov",Increases prediction
1021,2015-05-01,Monthly,"PromoInterval_Jan,Apr,Jul,Oct",0.0,-0.7099,"PromoInterval_Jan,Apr,Jul,Oct",Decreases prediction
1021,2015-05-01,Monthly,"PromoInterval_Mar,Jun,Sept,Dec",0.0,-13.4175,"PromoInterval_Mar,Jun,Sept,Dec",Decreases prediction
1021,2015-05-01,Monthly,PromoInterval_none,1.0,0.0,PromoInterval_none,No effect
1021,2015-06-01,Monthly,Store,1021.0,3.1077,Store,Increases prediction
1021,2015-06-01,Monthly,OpenDays,26.0,-196.214,number of open days,Decreases prediction
1021,2015-06-01,Monthly,PromoDays,12.0,478.2784,promotion activity,Increases prediction
1021,2015-06-01,Monthly,SchoolHolidayDays,0.0,589.0278,school holiday period,Increases prediction
1021,2015-06-01,Monthly,WeekendDays,4.0,47.34,weekend days,Increases prediction
1021,2015-06-01,Monthly,MonthStartDays,1.0,257.1756,month-start timing,Increases prediction
1021,2015-06-01,Monthly,MonthEndDays,1.0,250.4562,month-end timing,Increases prediction
1021,2015-06-01,Monthly,StateHolidayDays,26.0,-84.6146,state holiday period,Decreases prediction
1021,2015-06-01,Monthly,Year,2015.0,0.0,calendar year,No effect
1021,2015-06-01,Monthly,Month,6.0,-71.3433,month of year,Decreases prediction
1021,2015-06-01,Monthly,Quarter,2.0,8.3993,quarter of year,Increases prediction
1021,2015-06-01,Monthly,CompetitionDistance,1080.0,-136.3135,distance to nearest competitor,Decreases prediction
1021,2015-06-01,Monthly,CompetitionOpenKnown,1.0,0.117,competition opening date availability,Increases prediction
1021,2015-06-01,Monthly,CompetitionOpenSinceMonth,5.0,11.5657,CompetitionOpenSinceMonth,Increases prediction
1021,2015-06-01,Monthly,CompetitionOpenSinceYear,2011.0,-78.6559,CompetitionOpenSinceYear,Decreases prediction
1021,2015-06-01,Monthly,Promo2,0.0,2.4633,long-term promotion participation,Increases prediction
1021,2015-06-01,Monthly,Promo2SinceWeek,0.0,25.7575,Promo2SinceWeek,Increases prediction
1021,2015-06-01,Monthly,Promo2SinceYear,0.0,-20.6587,Promo2SinceYear,Decreases prediction
1021,2015-06-01,Monthly,TimeIndex,30.0,2334.9143,time progression,Increases prediction
1021,2015-06-01,Monthly,sales_lag_1,231368.0,4761.8647,previous period sales,Increases prediction
1021,2015-06-01,Monthly,sales_lag_2,229500.0,274.0197,sales two periods ago,Increases prediction
1021,2015-06-01,Monthly,sales_lag_3,228556.0,495.138,sales three months ago,Increases prediction
1021,2015-06-01,Monthly,sales_lag_12,218011.0,23043.762,sales twelve months ago,Increases prediction
1021,2015-06-01,Monthly,rolling_mean_3,229808.0,650.9164,recent 3-month average sales,Increases prediction
1021,2015-06-01,Monthly,rolling_std_3,1431.0779,115.2683,recent 3-month sales variability,Increases prediction
1021,2015-06-01,Monthly,rolling_mean_6,225634.3333,-1493.015,recent 6-month average sales,Decreases prediction
1021,2015-06-01,Monthly,rolling_std_6,8681.3876,342.0415,recent 6-month sales variability,Increases prediction
1021,2015-06-01,Monthly,EMA_3,228788.2418,10659.056,recent 3-month weighted sales trend,Increases prediction
1021,2015-06-01,Monthly,EMA_6,225976.8957,12355.27,recent 6-month weighted sales trend,Increases prediction
1021,2015-06-01,Monthly,periods_since_last_promo,0.0,0.0,time since previous promotion,No effect
1021,2015-06-01,Monthly,StoreType_a,1.0,-84.3909,StoreType_a,Decreases prediction
1021,2015-06-01,Monthly,StoreType_b,0.0,-4.6762,StoreType_b,Decreases prediction
1021,2015-06-01,Monthly,StoreType_c,0.0,16.1814,StoreType_c,Increases prediction
1021,2015-06-01,Monthly,StoreType_d,0.0,-155.3203,StoreType_d,Decreases prediction
1021,2015-06-01,Monthly,Assortment_a,1.0,-477.4678,Assortment_a,Decreases prediction
1021,2015-06-01,Monthly,Assortment_b,0.0,-34.4525,Assortment_b,Decreases prediction
1021,2015-06-01,Monthly,Assortment_c,0.0,-75.5698,Assortment_c,Decreases prediction
1021,2015-06-01,Monthly,"PromoInterval_Feb,May,Aug,Nov",0.0,0.7807,"PromoInterval_Feb,May,Aug,Nov",Increases prediction
1021,2015-06-01,Monthly,"PromoInterval_Jan,Apr,Jul,Oct",0.0,-11.11,"PromoInterval_Jan,Apr,Jul,Oct",Decreases prediction
1021,2015-06-01,Monthly,"PromoInterval_Mar,Jun,Sept,Dec",0.0,-0.9073,"PromoInterval_Mar,Jun,Sept,Dec",Decreases prediction
1021,2015-06-01,Monthly,PromoInterval_none,1.0,0.0,PromoInterval_none,No effect
1021,2015-07-01,Monthly,Store,1021.0,13.1379,Store,Increases prediction
1021,2015-07-01,Monthly,OpenDays,27.0,2287.1094,number of open days,Increases prediction
1021,2015-07-01,Monthly,PromoDays,13.0,2062.123,promotion activity,Increases prediction
1021,2015-07-01,Monthly,SchoolHolidayDays,12.0,-197.0075,school holiday period,Decreases prediction
1021,2015-07-01,Monthly,WeekendDays,4.0,300.7448,weekend days,Increases prediction
1021,2015-07-01,Monthly,MonthStartDays,1.0,192.7406,month-start timing,Increases prediction
1021,2015-07-01,Monthly,MonthEndDays,1.0,261.9084,month-end timing,Increases prediction
1021,2015-07-01,Monthly,StateHolidayDays,27.0,1179.3093,state holiday period,Increases prediction
1021,2015-07-01,Monthly,Year,2015.0,0.0,calendar year,No effect
1021,2015-07-01,Monthly,Month,7.0,992.3476,month of year,Increases prediction
